keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
histogram is represented	0.0000000000	0.0	0.0	0.0	3.16992500144	False
dashed vertical line	0.0000000000	0.0	0.0	3.99721189591	4.75488750216	False
analogous random matching	0.0000000000	0.0	0.0	0.0	3.16992500144	False
solid vertical line	0.0000000000	0.0	0.0	0.0	3.16992500144	False
node labels distributed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
solid vertical lines	0.0000000000	0.0	0.0	0.0	1.58496250072	False
represents the performance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
graph the dashed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dashed horizontal lines	0.0000000000	0.0	0.0	0.0	1.58496250072	False
horizontal lines represent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
represent the expected	0.0000000000	0.0	0.0	0.0	3.16992500144	False
matching performance improves	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of unique	0.0000000000	0.0	0.0	0.0	1.58496250072	False
labels is increased	0.0000000000	0.0	0.0	0.0	1.58496250072	False
exploring the information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kinds of structural	0.0000000000	0.0	0.0	0.0	1.58496250072	False
structural features common	0.0000000000	0.0	0.0	0.0	1.58496250072	False
inferred from patterns	0.0000000000	0.0	0.0	0.0	1.58496250072	False
node matching procedure	0.0000000000	0.0	0.0	0.0	3.16992500144	False
applied to pairs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pairs of isomorphic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
graphs to generate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
generate self-similarity matrices	0.0000000000	0.0	0.0	0.0	1.58496250072	False
maximum weight matches	0.0000000000	0.0	0.0	0.0	1.58496250072	False
matches the self-similarity	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pair of undirected	0.0000000000	0.0	0.0	0.0	1.58496250072	False
undirected bipartite graphs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
represent the point	0.0000000000	0.0	0.0	0.0	1.58496250072	False
line incidence graphs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of node	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pair while projections	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reveal any interesting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
interesting structural information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
performance using varying	0.0000000000	0.0	0.0	0.0	1.58496250072	False
numbers of unique	0.0000000000	0.0	0.0	0.0	1.58496250072	False
labels the dashed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dashed lines represent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
strictly smaller eigenvalues	0.0000000000	0.0	0.0	0.0	1.58496250072	False
encode such information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kinds of graphs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
machinery of spectral	0.0000000000	0.0	0.0	0.0	1.58496250072	False
spectral graph theory	0.0000000000	0.0	0.0	0.0	1.58496250072	False
theory to explore	0.0000000000	0.0	0.0	0.0	1.58496250072	False
explore the matrix	0.0000000000	0.0	0.0	0.0	1.58496250072	False
applications might arise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
recall that kleinberg	0.0000000000	0.0	0.0	0.0	1.58496250072	False
improved web search	0.0000000000	0.0	0.0	0.0	1.58496250072	False
web search tool	0.0000000000	0.0	0.0	0.0	1.58496250072	False
applied their method	0.0000000000	0.0	0.0	0.0	1.58496250072	False
method to automatic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
automatic synonym extraction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
graph another intriguing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
application of graph	0.0000000000	0.0	0.0	0.0	1.58496250072	False
functionally similar subgraphs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
subgraphs within maps	0.0000000000	0.0	0.0	0.0	1.58496250072	False
maps of protein	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protein interactions compared	0.0000000000	0.0	0.0	0.0	1.58496250072	False
explored the identi	0.0000000000	0.0	0.0	0.0	1.58496250072	False
holme and huss	0.0000000000	0.0	0.0	0.0	1.58496250072	False
vertex similarity scoring	0.0000000000	0.0	0.0	0.0	1.58496250072	False
similarity scoring method	0.0000000000	0.0	0.0	0.0	1.58496250072	False
method to predict	0.0000000000	0.0	0.0	0.0	1.58496250072	False
predict the function	0.0000000000	0.0	0.0	0.0	1.58496250072	False
function of proteins	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finding new applications	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of similarity	0.0000000000	0.0	0.0	0.0	1.58496250072	False
scoring might inspire	0.0000000000	0.0	0.0	0.0	1.58496250072	False
inspire some interesting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
interesting new heuristics	0.0000000000	0.0	0.0	0.0	1.58496250072	False
acknowledgments this material	0.0000000000	0.0	0.0	0.0	1.58496250072	False
material is based	0.0000000000	0.0	0.0	0.0	1.58496250072	False
based upon work	0.0000000000	0.0	0.0	0.0	1.58496250072	False
supported in part	0.0000000000	0.0	0.0	0.0	1.58496250072	False
national science foundation	0.0000000000	0.0	0.0	0.0	3.16992500144	False
science foundation graduate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
foundation graduate research	0.0000000000	0.0	0.0	0.0	1.58496250072	False
graduate research fellowship	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fellowship any opinions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
conclusions or recommendations	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ect the views	0.0000000000	0.0	0.0	0.0	1.58496250072	False
science foundation additional	0.0000000000	0.0	0.0	0.0	1.58496250072	False
foundation additional support	0.0000000000	0.0	0.0	0.0	1.58496250072	False
work was provided	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dod afosr uri	0.0000000000	0.0	0.0	0.0	1.58496250072	False
architectures for secure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
secure and robust	0.0000000000	0.0	0.0	0.0	1.58496250072	False
robust distributed infrastructures	0.0000000000	0.0	0.0	0.0	1.58496250072	False
led by stanford	0.0000000000	0.0	0.0	0.0	1.58496250072	False
blondel and paul	0.0000000000	0.0	0.0	0.0	1.58496250072	False
paul van dooren	0.0000000000	0.0	0.0	0.0	1.58496250072	False
comments and discussion	0.0000000000	0.0	0.0	0.0	1.58496250072	False
algorithm for subgraph	0.0000000000	0.0	0.0	0.0	1.58496250072	False
assoc comput mach	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cliques and graph	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error correcting graph	0.0000000000	0.0	0.0	0.0	1.58496250072	False
correcting graph matching	0.0000000000	0.0	0.0	0.0	1.58496250072	False
underlying cost function	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ieee trans pattern	0.3559322034	0.0	0.0	7.99628252788	6.33985000288	False
trans pattern anal	0.3559322034	0.0	0.0	7.99628252788	6.33985000288	False
pattern anal mach	0.3021582734	0.0	0.0	7.99628252788	6.33985000288	False
anal mach intell	0.3021582734	0.0	0.0	7.99721189591	4.75488750216	False
graph distance metric	0.0000000000	0.0	0.0	0.0	1.58496250072	False
distance metric combining	0.0000000000	0.0	0.0	0.0	1.58496250072	False
metric combining maximum	0.0000000000	0.0	0.0	0.0	1.58496250072	False
combining maximum common	0.0000000000	0.0	0.0	0.0	1.58496250072	False
maximum common subgraph	0.0000000000	0.0	0.0	0.0	1.58496250072	False
subgraph and minimum	0.0000000000	0.0	0.0	0.0	1.58496250072	False
minimum common supergraph	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pattern recognit lett	0.0000000000	0.0	0.0	0.0	1.58496250072	False
matching free trees	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cliques and monotone	0.0000000000	0.0	0.0	0.0	1.58496250072	False
monotone game dynamics	0.0000000000	0.0	0.0	0.0	1.58496250072	False
versatile graph matching	0.0000000000	0.0	0.0	0.0	1.58496250072	False
graph matching algorithm	0.0000000000	0.0	0.0	0.0	1.58496250072	False
application to schema	0.0000000000	0.0	0.0	0.0	1.58496250072	False
18th international conference	0.0000000000	0.0	0.0	0.0	1.58496250072	False
conference on data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
measure of structural-context	0.0000000000	0.0	0.0	0.0	1.58496250072	False
eighth international conference	0.0000000000	0.0	0.0	0.0	1.58496250072	False
conference on knowledge	0.0000000000	0.0	0.0	0.0	1.58496250072	False
discovery and data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
deriving phylogenetic trees	0.0000000000	0.0	0.0	0.0	1.58496250072	False
analysis of metabolic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
similarity in networks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
measure of similarity	0.0000000000	0.0	0.0	0.0	1.58496250072	False
similarity between graph	0.0000000000	0.0	0.0	0.0	1.58496250072	False
applications to synonym	0.0000000000	0.0	0.0	0.0	1.58496250072	False
extraction and web	0.0000000000	0.0	0.0	0.0	1.58496250072	False
approach to weighted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
weighted graph matching	0.0000000000	0.0	0.0	0.0	3.16992500144	False
graph matching problems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
linear programming approach	0.0000000000	0.0	0.0	0.0	1.58496250072	False
graph matching problem	0.0000000000	0.0	0.0	3.99721189591	4.75488750216	False
naval research logistic	0.0000000000	0.0	0.0	0.0	1.58496250072	False
research logistic quarterly	0.0000000000	0.0	0.0	0.0	1.58496250072	False
central file exchange	0.0000000000	0.0	0.0	0.0	1.58496250072	False
file exchange http	0.0000000000	0.0	0.0	0.0	1.58496250072	False
NNP last accessed	0.0000000000	0.0	0.0	0.0	0.0	False
caps and robbers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
expect ? college	0.0000000000	0.0	0.0	0.0	1.58496250072	False
similarity and matching	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dept of electrical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
role-similarity based functional	0.0000000000	0.0	0.0	0.0	1.58496250072	False
based functional prediction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
prediction in networked	0.0000000000	0.0	0.0	0.0	1.58496250072	False
roy soc interface	0.0000000000	0.0	0.0	0.0	1.58496250072	False
applied mathematics	0.6363636364	0.0	0.0153516516669	2.99163568773	0.0	False
mathematics letters	0.6363636364	0.0	0.019740249358	2.99163568773	0.0	False
graph similarity	0.4625550661	0.0	0.0131601662386	2.99442379182	5.0	False
similarity scoring	0.0000000000	0.0	0.00658008311932	1.99721189591	2.0	False
matching laura	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
verghese department	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
electrical engineering	0.0000000000	0.0	0.00243623421684	0.0	2.0	False
computer science	0.0000000000	0.0	0.000474854128136	0.0	2.0	False
massachusetts institute	0.0000000000	0.0	0.00279616773491	0.0	2.0	False
united states	0.0000000000	0.0	0.000910461901781	0.0	0.0	False
states received	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
revised form	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
similarity measures	0.0000000000	0.0	0.00438672207955	3.99721189591	2.0	False
structural similarity	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
local neighborhoods	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
derive pairwise	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
pairwise similarity	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
similarity scores	0.5675675676	0.0	0.0285136935171	6.98698884758	13.0	False
related similarity	0.0000000000	0.0	0.00438672207955	0.0	0.0	False
similarity measure	0.4329896907	0.0	0.00877344415909	8.99349442379	5.0	False
linear update	0.0000000000	0.0	0.00438672207955	0.0	2.0	False
edge similarity	0.5526315789	0.0	0.00877344415909	4.99628252788	2.0	False
graph matching	0.4538310413	0.0	0.0188570583313	7.98605947955	14.0	False
rights reserved	0.0000000000	0.0	0.00341147814819	0.0	2.0	False
graph algorithms	0.0000000000	0.0	0.0	0.0	1.0	False
graph alignment	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
applications call	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
quantitative measure	0.0000000000	0.0	0.00188570583313	0.0	1.0	False
good deal	0.0000000000	0.0	0.00188570583313	0.0	1.0	False
graph isomorphism	0.0000000000	0.0	0.00438672207955	3.99721189591	2.0	False
isomorphism problem	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
edit distance	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
common sub	0.0000000000	0.0	0.0	0.0	2.0	False
large graphs	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
world wide	0.0000000000	0.0	0.000590645588089	0.0	0.0	False
wide web	0.0000000000	0.0	0.00074724628699	0.0	0.0	False
tremendous interest	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
aggregate statistical	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
statistical measures	0.0000000000	0.0	0.00188570583313	0.0	0.0	False
graph structure	0.0000000000	0.0	0.00279616773491	0.0	2.0	False
degree distribution	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
similarity methods	0.0000000000	0.0	0.00658008311932	1.99721189591	1.0	False
respective neighborhoods	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
iterative methods	0.0000000000	0.0	0.0017057390741	0.0	1.0	False
computing similarity	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
elements propagate	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
neighboring elements	0.0000000000	0.0	0.00188570583313	0.0	1.0	False
highlight graph	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
iterative framework	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
simple application	0.0000000000	0.0	0.00112904889028	0.0	1.0	False
uential iterative	0.0000000000	0.0	0.0	0.0	0.0	False
iterative approach	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
hits search	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
search algorithm	0.0000000000	0.0	0.00127039541985	0.0	0.0	False
algorithm introduced	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
web search	0.0000000000	0.0	0.00279616773491	2.99721189591	2.0	False
search results	0.0000000000	0.0	0.00157805062649	0.0	0.0	False
good sources	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
high-quality hubs	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
hubs kleinberg	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
kleinberg proposed	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
iterative algorithm	0.0000000000	0.0	0.0017057390741	0.0	1.0	False
authority score	0.0000000000	0.0	0.00377141166627	4.99628252788	4.0	False
web graph	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
hub scores	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
hub score	0.0000000000	0.0	0.00188570583313	0.0	2.0	False
authority scores	0.0000000000	0.0	0.00438672207955	0.0	2.0	False
e-mail address	0.0000000000	0.0	0.00121811710842	0.0	1.0	False
l.a zager	0.5575221239	0.0	0.0241269714375	6.98977695167	10.0	False
front matter	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
g.c verghese	0.6176470588	0.0	0.019740249358	4.99163568773	9.0	False
prototype hub	0.0000000000	0.0	0.0	0.0	1.0	False
authority graph	0.0000000000	0.0	0.0	0.0	2.0	False
initial values	0.0000000000	0.0	0.00218085732163	0.0	1.0	False
values chosen	0.0000000000	0.0	0.00188570583313	0.0	0.0	False
application-oriented algorithms	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
computing node	0.0000000000	0.0	0.00157805062649	0.0	0.0	False
node similarity	0.5801104972	0.0	0.0219336103977	6.9907063197	8.0	False
scores based	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
neighboring nodes	0.0000000000	0.0	0.0	0.0	1.0	False
ooding algorithm	0.0000000000	0.0	0.0	0.0	0.0	False
algorithm proposed	0.0000000000	0.0	0.00438672207955	0.0	1.0	False
simrank algorithm	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
scoring method	0.4329896907	0.0	0.00877344415909	3.99628252788	3.0	False
phylogenetic tree	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
tree construction	0.0000000000	0.0	0.00188570583313	0.0	0.0	False
construction proposed	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
vertex similarity	0.0000000000	0.0	0.00658008311932	2.99721189591	2.0	False
similarity method	0.0000000000	0.0	0.00219336103977	3.99628252788	3.0	False
view kleinberg	0.0000000000	0.0	0.0	0.0	1.0	False
authority nodes	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
generalize kleinberg	0.0000000000	0.0	0.0	0.0	1.0	False
update equation	0.0000000000	0.0	0.00658008311932	2.99721189591	2.0	False
graphs blondel	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
scores byp	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
hits algorithm	0.0000000000	0.0	0.00188570583313	0.0	1.0	False
odd limits	0.0000000000	0.0	0.00438672207955	0.0	2.0	False
initial conditions	0.0000000000	0.0	0.00341147814819	0.0	1.0	False
conditions blondel	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
all-ones vector	0.0000000000	0.0	0.00658008311932	1.99721189591	3.0	False
nal score	0.0000000000	0.0	0.0	0.0	1.0	False
node scores	0.5675675676	0.0	0.0109668051989	1.99535315985	4.0	False
coupled node	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
edge scoring	0.0000000000	0.0	0.0	0.0	1.0	False
iterative method	0.0000000000	0.0	0.00188570583313	0.0	1.0	False
method framework	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
graph elements	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
edge score	0.0000000000	0.0	0.00438672207955	1.99721189591	3.0	False
respective source	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
terminal nodes	0.0000000000	0.0	0.0017057390741	0.0	1.0	False
similarity introduces	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
source node	0.0000000000	0.0	0.00105490149363	0.0	1.0	False
terminal node	0.0000000000	0.0	0.00157805062649	0.0	2.0	False
node set	0.0000000000	0.0	0.0017057390741	0.0	0.0	False
set cardinality	0.0000000000	0.0	0.00377141166627	0.0	1.0	False
edge set	0.0000000000	0.0	0.0017057390741	0.0	0.0	False
adjacency structure	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
edge matrix	0.0000000000	0.0	0.0	0.0	2.0	False
similarity score	0.0000000000	0.0	0.00219336103977	6.98605947955	11.0	False
diagonal matrix	0.0000000000	0.0	0.00188570583313	0.0	1.0	False
diagonal entry	0.0000000000	0.0	0.00438672207955	0.0	2.0	False
scores takes	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
frobenius norm	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
matrix norm	0.0000000000	0.0	0.00438672207955	0.0	2.0	False
edge matrices	0.0000000000	0.0	0.0	0.0	2.0	False
update process	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
process represented	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
matrix form	0.0000000000	0.0	0.0017057390741	0.0	1.0	False
kronecker product	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
score vector	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
procedure converges	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
matrix iteration	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
iteration problem	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
problem concatenating	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
vectors yields	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
single matrix	0.0000000000	0.0	0.0017057390741	0.0	0.0	False
matrix update	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
theorem summarizes	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
key properties	0.0000000000	0.0	0.00147900777194	0.0	1.0	False
initial condition	0.0000000000	0.0	0.00295801554388	3.99628252788	3.0	False
positive constant	0.0000000000	0.0	0.0017057390741	0.0	1.0	False
unique set	0.0000000000	0.0	0.00315610125299	0.0	2.0	False
nonnegative similarity	0.0000000000	0.0	0.00438672207955	0.0	0.0	False
non-negative matrix	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
perron root	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
positive vector	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
orthogonal projector	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
invariant subspace	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
matrix equation	0.0000000000	0.0	0.0017057390741	0.0	1.0	False
explicit expressions	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
abk kabkk2	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
directed graphs	0.0000000000	0.0	0.00157805062649	0.0	0.0	False
higher scores	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
scores denote	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
greater similarity	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
positive semi-de	0.0000000000	0.0	0.0	0.0	1.0	False
nonnegative eigenvalues	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
result presented	0.0000000000	0.0	0.00438672207955	0.0	1.0	False
applies note	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
odd iterates	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
normalization embedded	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
odd expressions	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
reasonable choice	0.0000000000	0.0	0.00139808386746	0.0	1.0	False
priori information	0.0000000000	0.0	0.00157805062649	0.0	1.0	False
condition constraint	0.0000000000	0.0	0.00188570583313	0.0	0.0	False
simultaneous update	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
edge scores	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
sequential update	0.0000000000	0.0	0.00438672207955	0.0	1.0	False
analogous argument	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
update procedures	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
iteration converge	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
similarity update	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
iteration suggested	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
standard node	0.0000000000	0.0	0.0	0.0	1.0	False
node adjacency	0.0000000000	0.0	0.0	2.99721189591	2.0	False
adjacency matrices	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
node calculation	0.0000000000	0.0	0.00188570583313	0.0	0.0	False
calculation differs	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
additional diagonal	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
diagonal terms	0.0000000000	0.0	0.00188570583313	0.0	0.0	False
common task	0.0000000000	0.0	0.00132966368112	0.0	1.0	False
graph theory	0.0000000000	0.0	0.00234270513059	0.0	1.0	False
theory applications	0.0000000000	0.0	0.00188570583313	0.0	0.0	False
optimal matching	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
respective elements	0.0000000000	0.0	0.00188570583313	0.0	1.0	False
graphs graph	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
enormous amount	0.0000000000	0.0	0.00102200847448	0.0	1.0	False
academic treatment	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
pattern matching	0.0000000000	0.0	0.00132966368112	0.0	1.0	False
data mining	0.0000000000	0.0	0.00243623421684	0.0	1.0	False
mining communities	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
cient methods	0.0000000000	0.0	0.0	0.0	0.0	False
methods exist	0.0000000000	0.0	0.00132966368112	0.0	0.0	False
assignment matrix	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
common optimality	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
optimality criteria	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
obtained approximations	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
structural properties	0.0000000000	0.0	0.0017057390741	0.0	1.0	False
umeyama solves	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
linear programming	0.0000000000	0.0	0.00295801554388	0.0	1.0	False
programming formulation	0.0000000000	0.0	0.00188570583313	0.0	0.0	False
permutation matrix	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
hungarian algorithm	0.3903345725	0.0	0.0109668051989	5.99535315985	4.0	False
maximum weight	0.4329896907	0.0	0.00754282333253	3.99628252788	2.0	False
weight matching	0.0000000000	0.0	0.00658008311932	3.99721189591	0.0	False
node scoring	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
method presented	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
previous section	0.0000000000	0.0	0.00102200847448	0.0	0.0	False
section yields	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
illustrative problem	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
larger graph	0.0000000000	0.0	0.00438672207955	1.99721189591	3.0	False
adjacency matrix	0.0000000000	0.0	0.00377141166627	0.0	0.0	False
random graph	0.4625550661	0.0	0.0109668051989	4.99442379182	3.0	False
subgraph induced	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
similarity matrix	0.4329896907	0.0	0.00877344415909	3.99628252788	0.0	False
method described	0.0000000000	0.0	0.0	0.0	0.0	False
original graph	0.0000000000	0.0	0.00279616773491	0.0	2.0	False
matched scores	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
results presented	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
utilized borlin	0.0000000000	0.0	0.0	0.0	1.0	False
algorithm requires	0.0000000000	0.0	0.00112904889028	0.0	0.0	False
extra entries	0.0000000000	0.0	0.0	0.0	1.0	False
ctitious scores	0.0000000000	0.0	0.0	0.0	1.0	False
negative number	0.0000000000	0.0	0.00234270513059	0.0	2.0	False
subgraph node	0.0000000000	0.0	0.00219336103977	2.99721189591	3.0	False
original identi	0.0000000000	0.0	0.0	0.0	2.0	False
accounting yields	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
lower bound	0.0000000000	0.0	0.00187166362943	0.0	2.0	False
good matches	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
rst test	0.0000000000	0.0	0.0	0.0	1.0	False
sized subgraphs	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
variable edge	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
edge probability	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
average proportion	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
successful matches	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
expected proportion	0.0000000000	0.0	0.00438672207955	0.0	2.0	False
correct matches	0.0000000000	0.0	0.00658008311932	2.99721189591	3.0	False
subgraph nodes	0.0000000000	0.0	0.00438672207955	0.0	2.0	False
matching hats	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
hats problem	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
party guests	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
guests leave	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
randomly redistributed	0.0000000000	0.0	0.00219336103977	0.0	1.0	False
subgraph matching	0.4329896907	0.0	0.00877344415909	5.99628252788	3.0	False
matching problem	0.0000000000	0.0	0.00341147814819	3.99721189591	1.0	False
constant function	0.0000000000	0.0	0.00188570583313	0.0	1.0	False
subgraph size	0.0000000000	0.0	0.00438672207955	0.0	1.0	False
size plotted	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
performance l.a	0.0000000000	0.0	0.00219336103977	0.0	0.0	False
matching performance	0.3962264151	0.0	0.0153535272784	7.99349442379	6.0	False
15-node erd	0.0000000000	0.0	0.0	4.99721189591	3.0	False
enyi random	0.0000000000	0.0	0.0	2.99721189591	0.0	False
