keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
choice of logical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
affect the physical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of physical	0.0000000000	0.0	0.0	0.0	3.16992500144	False
dictate the kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of logical	0.0000000000	0.0	0.0	0.0	3.16992500144	False
actual physical topology	0.0000000000	0.0	0.0	0.0	1.58496250072	False
type of network	0.5010150223	0.0	0.0	3.99991896666	7.92481250361	False
boxes like switches	0.0000000000	0.0	0.0	0.0	1.58496250072	False
difficult to change	0.0000000000	0.0	0.0	0.0	1.58496250072	False
change the part	0.0000000000	0.0	0.0	0.0	1.58496250072	False
designing a network	0.0000000000	0.0	0.0	0.0	3.16992500144	False
put the physical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
physical topology min	0.0000000000	0.0	0.0	0.0	1.58496250072	False
topology min place	0.0000000000	0.0	0.0	0.0	1.58496250072	False
correct logical topology	0.0000000000	0.0	0.0	0.0	1.58496250072	False
topology your choice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
choice will determine	0.0000000000	0.0	0.0	0.0	1.58496250072	False
determine cable installation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cable installation network	0.0000000000	0.0	0.0	0.0	1.58496250072	False
connections and protocols	0.0000000000	0.0	0.0	0.0	1.58496250072	False
protocols and spots	0.0000000000	0.0	0.0	0.0	1.58496250072	False
account while deciding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kinds of lan	0.0000000000	0.0	0.0	4.99995138	4.75488750216	False
topology the kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of situation	0.5010150223	0.0	0.0	4.99991896666	7.92481250361	False
question of scalability	0.0000000000	0.0	0.0	0.0	1.58496250072	False
choked or people	0.0000000000	0.0	0.0	0.0	1.58496250072	False
users will join	0.0000000000	0.0	0.0	0.0	1.58496250072	False
happening a network	0.0000000000	0.0	0.0	0.0	1.58496250072	False
putting some kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
scale the network	0.0000000000	0.0	0.0	0.0	1.58496250072	False
change the number	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bus by putting	0.0000000000	0.0	0.0	0.0	1.58496250072	False
put a switch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
star topology kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
design your physical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ease of installation	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ease of finding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
central cabling plan	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cables are coming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
central place .there	0.0000000000	0.0	0.0	0.0	1.58496250072	False
.there are standards	0.0000000000	0.0	0.0	0.0	1.58496250072	False
standards like structured	0.0000000000	0.0	0.0	0.0	1.58496250072	False
easy fault finding	0.0000000000	0.0	0.0	0.0	1.58496250072	False
finding and maintenance	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lecture good day	0.0000000000	0.0	0.0	0.0	1.58496250072	False
day ! today	0.0000000000	0.0	0.0	0.0	3.16992500144	False
talking about multiplexing	0.0000000000	0.0	0.0	0.0	3.16992500144	False
sharing a medium	0.4173713049	0.0	0.0	3.99991896666	7.92481250361	False
medium different users	0.0000000000	0.0	0.0	0.0	1.58496250072	False
medium for communication	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
carry one signal	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
.for multiple signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signals to share	0.0000000000	0.0	0.0	0.0	3.16992500144	False
share one medium	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
divided to give	0.0000000000	0.0	0.0	0.0	1.58496250072	False
give each signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal a portion	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
portion of total	0.0000000000	0.0	0.0	0.0	1.58496250072	False
communication is concerned	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
number of pairs	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
pairs of senders	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
senders and receivers.that	0.0000000000	0.0	0.0	0.0	1.58496250072	False
idea of multiplexing	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
leased lines packet	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lines packet switched	0.0000000000	0.0	0.0	0.0	1.58496250072	False
packet switched networks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
laying of line	0.0000000000	0.0	0.0	0.0	3.16992500144	False
expensive and complex	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lay a line	0.0000000000	0.0	0.0	0.0	3.16992500144	False
amount of communication	0.0000000000	0.0	0.0	0.0	3.16992500144	False
multiplexing and compression	0.0000000000	0.0	0.0	0.0	3.16992500144	False
compression techniques save	0.0000000000	0.0	0.0	0.0	1.58496250072	False
save a lot	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lot of money	0.0000000000	0.0	0.0	1.99995138	4.75488750216	False
send a lot	0.0000000000	0.0	0.0	3.99995138	4.75488750216	False
lot of data	0.4514817676	0.0	0.0	5.99985413999	14.2646625065	False
line the data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
company .most data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
.most data devices	0.0000000000	0.0	0.0	0.0	1.58496250072	False
devices individually require	0.0000000000	0.0	0.0	0.0	3.16992500144	False
individually require modest	0.0000000000	0.0	0.0	0.0	3.16992500144	False
require modest amount	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
amount of data	0.4714362122	0.0	0.0	5.99975689999	23.7744375108	False
number of users	0.5022385022	0.0	0.0	8.99982172666	17.4345875079	False
users their aggregated	0.0000000000	0.0	0.0	0.0	1.58496250072	False
requirements may occupy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
technique to accomplish	0.0000000000	0.0	0.0	0.0	1.58496250072	False
accomplish this include	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
include frequency division	0.0000000000	0.0	0.0	0.0	1.58496250072	False
frequency division multiplexing	0.4321737100	1	0.0	24.99961104	38.0391000173	False
wavelength division multiplexing	0.2416922374	1	0.0	26.99941656	57.058650026	False
multiplexing and code	0.0000000000	0.0	0.0	0.0	3.16992500144	False
code division multiplexing	0.4294663573	1	0.0	8.99990276	9.50977500433	False
scheme of multiplexing	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
inputs are coming	0.0000000000	0.0	0.0	0.0	3.16992500144	False
physical link .on	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of sender	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
sender receiver pairs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pairs are utilizing	0.0000000000	0.0	0.0	0.0	3.16992500144	False
alternative to multiplexing	0.0000000000	0.0	0.0	0.0	3.16992500144	False
number of problems	0.0000000000	0.0	0.0	0.0	3.16992500144	False
problems .first problem	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amount of wiring	0.0000000000	0.0	0.0	0.0	3.16992500144	False
multi drop line	0.0000000000	0.0	0.0	0.0	1.58496250072	False
host polls machine	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lines total communications	0.0000000000	0.0	0.0	0.0	1.58496250072	False
total communications load	0.0000000000	0.0	0.0	0.0	3.16992500144	False
rate of line	0.0000000000	0.0	0.0	0.0	3.16992500144	False
line out link	0.0000000000	0.0	0.0	0.0	1.58496250072	False
out link carries	0.0000000000	0.0	0.0	0.0	1.58496250072	False
link carries multiple	0.0000000000	0.0	0.0	0.0	3.16992500144	False
carries multiple channels	0.0000000000	0.0	0.0	0.0	3.16992500144	False
channels of information	0.0000000000	0.0	0.0	0.0	3.16992500144	False
quantum of noise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
.if the noise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
noise is high	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lose some information	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
loss of information	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
case of digital	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
compared to analog	0.0000000000	0.0	0.0	0.0	3.16992500144	False
errors in transmission	0.0000000000	0.0	0.0	0.0	3.16992500144	False
transmission using digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signals we add	0.0000000000	0.0	0.0	0.0	1.58496250072	False
add few bytes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bytes of error	0.0000000000	0.0	0.0	0.0	3.16992500144	False
error checking information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error is detected	0.0000000000	0.0	0.0	1.99995138	4.75488750216	False
bits called byte	0.0000000000	0.0	0.0	0.0	3.16992500144	False
add an extra	0.0000000000	0.0	0.0	0.0	3.16992500144	False
byte would make	0.0000000000	0.0	0.0	0.0	3.16992500144	False
make the number	0.0000000000	0.0	0.0	3.99995138	4.75488750216	False
end we find	0.0000000000	0.0	0.0	0.0	1.58496250072	False
flipped that means	0.0000000000	0.0	0.0	0.0	3.16992500144	False
means some bits	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of bits	0.3280045567	0.0	0.0	25.9995462133	44.3789500202	False
bits are supposed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
adding one bit	0.0000000000	0.0	0.0	0.0	3.16992500144	False
original that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the sending	0.0000000000	0.0	0.0	0.0	1.58496250072	False
station was odd	0.0000000000	0.0	0.0	0.0	3.16992500144	False
.in that case	0.0000000000	0.0	0.0	0.0	1.58496250072	False
case the receiver	0.0000000000	0.0	0.0	0.0	3.16992500144	False
receiver may request	0.0000000000	0.0	0.0	0.0	3.16992500144	False
request the sender	0.0000000000	0.0	0.0	1.99995138	4.75488750216	False
sender to retransmit	0.0000000000	0.0	0.0	0.0	3.16992500144	False
kind of error	0.5016260163	0.0	0.0	4.99983793333	15.8496250072	False
sophisticated error checking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error checking methods	0.0000000000	0.0	0.0	0.0	1.58496250072	False
checking methods employed	0.0000000000	0.0	0.0	0.0	3.16992500144	False
employed in networks	0.0000000000	0.0	0.0	0.0	3.16992500144	False
networks and communications	0.0000000000	0.0	0.0	0.0	1.58496250072	False
networks prof .sujoy	0.0000000000	0.0	0.0	0.0	3.16992500144	False
prof .sujoy ghosh	0.0000000000	0.0	0.0	0.0	3.16992500144	False
.sujoy ghosh indian	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ghosh indian institute	0.0000000000	0.0	0.0	3.99995138	4.75488750216	False
institute of technology	0.5008116883	0.0	0.0	3.99993517333	6.33985000288	False
technology i.i.t kharagpur	0.0000000000	0.0	0.0	0.0	1.58496250072	False
i.i.t kharagpur lecture	0.5014221861	0.0	0.0	4.99993517333	6.33985000288	False
two protocol stacks	0.0000000000	0.0	0.0	0.0	1.58496250072	False
osi protocol stack	0.0000000000	0.0	0.0	0.0	3.16992500144	False
stack in detail	0.0000000000	0.0	0.0	0.0	1.58496250072	False
cpi pre reference	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pre reference stack	0.0000000000	0.0	0.0	0.0	1.58496250072	False
characteristics of physical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data can travel	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two different modes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of signal	0.0000000000	0.0	0.0	5.99993517333	6.33985000288	False
represents a series	0.0000000000	0.0	0.0	0.0	1.58496250072	False
zeros ? stream	0.0000000000	0.0	0.0	0.0	1.58496250072	False
stream of bits	0.5008116883	0.0	0.0	5.99993517333	6.33985000288	False
media to carry	0.0000000000	0.0	0.0	0.0	1.58496250072	False
divided into channels	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sort of divide	0.0000000000	0.0	0.0	0.0	1.58496250072	False
give different channels	0.0000000000	0.0	0.0	0.0	1.58496250072	False
users ; specific	0.0000000000	0.0	0.0	0.0	1.58496250072	False
medium and technology	0.0000000000	0.0	0.0	0.0	1.58496250072	False
speed of communication	0.0000000000	0.0	0.0	0.0	3.16992500144	False
communication will depend	0.0000000000	0.0	0.0	0.0	1.58496250072	False
channel can carry	0.0000000000	0.0	0.0	0.0	3.16992500144	False
represent the values	0.0000000000	0.0	0.0	0.0	1.58496250072	False
carry the digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
harmonics ? harmonics	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means the sin	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sin x constant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sin 2x constant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pure sin wave	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make a comparison	0.0000000000	0.0	0.0	0.0	1.58496250072	False
comparison of analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
analog verses digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
verses digital signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
digital signals digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signals digital signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
prone that means	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of distortion	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
source and destination	0.4435551508	0.0	0.0	19.9997569	23.7744375108	False
limited extent errors	0.0000000000	0.0	0.0	0.0	1.58496250072	False
talking about analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
control over signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
limitations in technology	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal still rules	0.0000000000	0.0	0.0	0.0	1.58496250072	False
statement that digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
affects an analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hard to deduce	0.0000000000	0.0	0.0	0.0	1.58496250072	False
deduce the original	0.0000000000	0.0	0.0	0.0	3.16992500144	False
kind of noise	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
signal gets distorted	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal was sort	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sort of square	0.0000000000	0.0	0.0	0.0	1.58496250072	False
easily in digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
channel is concerned	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transmit ? suppose	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bits in terms	0.0000000000	0.0	0.0	0.0	1.58496250072	False
terms of digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
higher the bandwidth	0.0000000000	0.0	0.0	0.0	1.58496250072	False
higher the number	0.0000000000	0.0	0.0	0.0	1.58496250072	False
regenerate slightly damaged	0.0000000000	0.0	0.0	0.0	1.58496250072	False
slightly damaged signals	0.0000000000	0.0	0.0	0.0	1.58496250072	False
weaker in strength	0.0000000000	0.0	0.0	0.0	1.58496250072	False
result of noise	0.0000000000	0.0	0.0	0.0	3.16992500144	False
fault-tolerant or resistant	0.0000000000	0.0	0.0	0.0	1.58496250072	False
resistant to noise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
advantage of digital	0.0000000000	0.0	0.0	0.0	3.16992500144	False
bytes of error-checking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bits called bytes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bits was supposed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dictate the number	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of error-checking	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sophisticated error-checking methods	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error-checking methods employed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
networks and communication	0.0000000000	0.0	0.0	0.0	3.16992500144	False
error-checking and correction	0.0000000000	0.0	0.0	0.0	1.58496250072	False
correction of error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sophisticated coding technique	0.0000000000	0.0	0.0	0.0	1.58496250072	False
carry sensitive information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
e-banking is coming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coming in vogue	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network similarly e-commerce	0.0000000000	0.0	0.0	0.0	1.58496250072	False
buy something online	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transaction take place	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sending some information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
credit card number	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of numbers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
snoops and finds	0.0000000000	0.0	0.0	0.0	1.58496250072	False
out the stream	0.0000000000	0.0	0.0	0.0	1.58496250072	False
out the original	0.0000000000	0.0	0.0	0.0	1.58496250072	False
application these days	0.0000000000	0.0	0.0	0.0	1.58496250072	False
digital transmission compression	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compress a message	0.0000000000	0.0	0.0	0.0	1.58496250072	False
message before transmission	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transmission and decompress	0.0000000000	0.0	0.0	0.0	1.58496250072	False
network is lighter	0.0000000000	0.0	0.0	0.0	1.58496250072	False
load is lighter	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lossy compression techniques	0.0000000000	0.0	0.0	0.0	3.16992500144	False
non-lossy compression techniques	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compression techniques lossy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
techniques lossy compression	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lossy compression technique	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
send a digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
photograph a digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
serve the purpose	0.0000000000	0.0	0.0	0.0	1.58496250072	False
purpose sometimes loss	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compression is acceptable	0.0000000000	0.0	0.0	0.0	1.58496250072	False
taking less amount	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amount of space	0.0000000000	0.0	0.0	0.0	1.58496250072	False
compression and decompression	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of overhead	0.0000000000	0.0	0.0	0.0	1.58496250072	False
presence or absence	0.0000000000	0.0	0.0	0.0	1.58496250072	False
voltage might represent	0.0000000000	0.0	0.0	0.0	1.58496250072	False
represent a binary	0.0000000000	0.0	0.0	0.0	1.58496250072	False
voltage i interpret	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of electrical	0.4005193119	0.0	0.0	3.99993517333	6.33985000288	False
electrical signal traveling	0.0000000000	0.0	0.0	0.0	1.58496250072	False
light for communication	0.0000000000	0.0	0.0	0.0	1.58496250072	False
communication the presence	0.0000000000	0.0	0.0	0.0	1.58496250072	False
presence of light	0.0000000000	0.0	0.0	0.0	1.58496250072	False
absence of light	0.0000000000	0.0	0.0	0.0	1.58496250072	False
wave to encode	0.0000000000	0.0	0.0	0.0	1.58496250072	False
form the current	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal is digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
forced to send	0.0000000000	0.0	0.0	0.0	1.58496250072	False
send some digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal by analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
preferred analog signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal will transmit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transmit whatever signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
digital or analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of regeneration	0.0000000000	0.0	0.0	0.0	3.16992500144	False
trouble with amplifiers	0.0000000000	0.0	0.0	0.0	1.58496250072	False
out the noise	0.0000000000	0.0	0.0	2.99995138	4.75488750216	False
noise and regenerate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
regenerate the original	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal becomes weak	0.0000000000	0.0	0.0	1.99993517333	6.33985000288	False
make it stronger	0.0000000000	0.0	0.0	0.0	3.16992500144	False
noise is coming	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data using analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
transmission is concerned	0.0000000000	0.0	0.0	0.0	1.58496250072	False
recover the pattern	0.0000000000	0.0	0.0	0.0	1.58496250072	False
pattern of zeros	0.0000000000	0.0	0.0	0.0	1.58496250072	False
carries digital data	0.0000000000	0.0	0.0	0.0	3.16992500144	False
analog signal carries	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal carries digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
recovers the digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
generates new clean	0.0000000000	0.0	0.0	0.0	1.58496250072	False
clean analog signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
essentially an analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
computer is digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
make this digital	0.0000000000	0.0	0.0	0.0	3.16992500144	False
digital data ride	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reaches the telephone	0.0000000000	0.0	0.0	0.0	1.58496250072	False
back to digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
encode digital information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amplitude shift keying	0.4005193119	0.0	0.0	3.99993517333	6.33985000288	False
two binary numbers	0.0000000000	0.0	0.0	0.0	3.16992500144	False
two different amplitudes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amplitudes of carrier	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kbps on voice	0.0000000000	0.0	0.0	0.0	3.16992500144	False
voice grade lines	0.0000000000	0.0	0.0	0.0	3.16992500144	False
transmit digital data	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data over optical	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal is analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal is supposed	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amplitude and high	0.0000000000	0.0	0.0	0.0	1.58496250072	False
give this high	0.0000000000	0.0	0.0	0.0	1.58496250072	False
low amplitude analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
amplitude analog signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
efficient more common	0.0000000000	0.0	0.0	0.0	1.58496250072	False
so-called frequency shift	0.0000000000	0.0	0.0	0.0	1.58496250072	False
frequency shift keying	0.4005193119	0.0	0.0	3.99993517333	6.33985000288	False
keying in frequency	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two different frequencies	0.0000000000	0.0	0.0	0.0	1.58496250072	False
two binary digits	0.0000000000	0.0	0.0	0.0	1.58496250072	False
susceptible to error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error than amplitude	0.0000000000	0.0	0.0	0.0	1.58496250072	False
so-called phase shift	0.0000000000	0.0	0.0	0.0	1.58496250072	False
phase shift keying	0.3128961915	0.0	0.0	3.99991896666	7.92481250361	False
keying two binary	0.0000000000	0.0	0.0	0.0	1.58496250072	False
represented by phase	0.0000000000	0.0	0.0	0.0	1.58496250072	False
shift of carrier	0.0000000000	0.0	0.0	0.0	1.58496250072	False
efficient and noise	0.0000000000	0.0	0.0	0.0	1.58496250072	False
resistant than fsk	0.0000000000	0.0	0.0	0.0	1.58496250072	False
voice grade line	0.0000000000	0.0	0.0	3.99993517333	6.33985000288	False
simple phase shift	0.0000000000	0.0	0.0	0.0	1.58496250072	False
complex phase shift	0.0000000000	0.0	0.0	0.0	1.58496250072	False
techniques in order	0.0000000000	0.0	0.0	0.0	1.58496250072	False
order to achieve	0.5008116883	0.0	0.0	2.99993517333	6.33985000288	False
achieve even higher	0.0000000000	0.0	0.0	0.0	1.58496250072	False
higher data rates	0.0000000000	0.0	0.0	0.0	1.58496250072	False
data rates nowadays	0.0000000000	0.0	0.0	0.0	1.58496250072	False
common to combine	0.0000000000	0.0	0.0	0.0	1.58496250072	False
combine phase shift	0.0000000000	0.0	0.0	0.0	1.58496250072	False
shift and amplitude	0.0000000000	0.0	0.0	0.0	1.58496250072	False
line the modems	0.0000000000	0.0	0.0	0.0	1.58496250072	False
technique called multilevel	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signaling each signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
phase or frequency	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bit or bits	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of technique	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bits of information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of times	0.4010399740	0.0	0.0	3.99987034666	12.6797000058	False
times the signal	0.0000000000	0.0	0.0	0.0	3.16992500144	False
signal will change	0.0000000000	0.0	0.0	0.0	3.16992500144	False
rate and bit	0.0000000000	0.0	0.0	0.0	1.58496250072	False
encoding of analog	0.0000000000	0.0	0.0	0.0	3.16992500144	False
system are nowadays	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nowadays entirely digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
in-between in order	0.0000000000	0.0	0.0	0.0	1.58496250072	False
advantages of robustness	0.0000000000	0.0	0.0	0.0	1.58496250072	False
voice is analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
core telephone system	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system is digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
set of codecs	0.0000000000	0.0	0.0	0.0	1.58496250072	False
coders and decoders	0.0000000000	0.0	0.0	0.0	3.16992500144	False
convert this analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
analog voice signal	0.0000000000	0.0	0.0	0.0	3.16992500144	False
kind of digital	0.0000000000	0.0	0.0	0.0	1.58496250072	False
system is limited	0.0000000000	0.0	0.0	0.0	1.58496250072	False
khz this telephone	0.0000000000	0.0	0.0	0.0	1.58496250072	False
first so-called gold	0.0000000000	0.0	0.0	0.0	1.58496250072	False
so-called gold quality	0.0000000000	0.0	0.0	0.0	1.58496250072	False
high fidelity kind	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind of sound	0.0000000000	0.0	0.0	0.0	1.58496250072	False
limit the bandwidth	0.0000000000	0.0	0.0	0.0	1.58496250072	False
noticeable so voice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
khz of analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
send this analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
back nyquist rate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
sample any analog	0.0000000000	0.0	0.0	0.0	1.58496250072	False
signal at double	0.0000000000	0.0	0.0	0.0	1.58496250072	False
double the maximum	0.0000000000	0.0	0.0	0.0	1.58496250072	False
reconstruct the original	0.0000000000	0.0	0.0	0.0	1.58496250072	False
original analog signal	0.0000000000	0.0	0.0	0.0	1.58496250072	False
khz of signal	0.0000000000	0.0	0.0	0.0	3.16992500144	False
khz of bandwidth	0.0000000000	0.0	0.0	0.0	1.58496250072	False
points my voice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
point my voice	0.0000000000	0.0	0.0	0.0	1.58496250072	False
capturing how high	0.0000000000	0.0	0.0	0.0	1.58496250072	False
high or low	0.0000000000	0.0	0.0	0.0	3.16992500144	False
low the volume	0.0000000000	0.0	0.0	0.0	1.58496250072	False
