keyphrase	dispersion	cuewords	tfidf	localspan	cscore	keyword
constraints in python	0.0000000000	0.0	0.0	0.0	1.58496250072	False
hard to satisfy	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ve been testing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
testing in shell	0.0000000000	0.0	0.0	0.0	1.58496250072	False
lot of work	0.0000000000	0.0	0.0	1.99798657718	4.75488750216	False
write specific code	0.0000000000	0.0	0.0	0.0	1.58496250072	False
code for opening	0.0000000000	0.0	0.0	0.0	1.58496250072	False
files and dealing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
module called nose	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nose that helps	0.0000000000	0.0	0.0	0.0	1.58496250072	False
testing with nose	0.0000000000	0.0	0.0	5.99798657718	4.75488750216	False
nose the context	0.0000000000	0.0	0.0	0.0	1.58496250072	False
context for testing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
module named mod	0.0000000000	0.0	0.0	0.0	1.58496250072	False
create a module	0.0000000000	0.0	0.0	0.0	1.58496250072	False
module called test__mod	0.0000000000	0.0	0.0	0.0	1.58496250072	False
module we import	0.0000000000	0.0	0.0	0.0	1.58496250072	False
body of test__func	0.0000000000	0.0	0.0	0.0	1.58496250072	False
assert statements assert	0.0000000000	0.0	0.0	0.0	1.58496250072	False
throw an error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
false so test__func	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bunch of statements	0.0000000000	0.0	0.0	0.0	1.58496250072	False
output the first	0.0000000000	0.0	0.0	0.0	1.58496250072	False
line of output	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tests a dot	0.0000000000	0.0	0.0	0.0	1.58496250072	False
dot means pass	0.0000000000	0.0	0.0	0.0	1.58496250072	False
means an error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
failure is incorrect	0.0000000000	0.0	0.0	0.0	1.58496250072	False
kind each failure	0.0000000000	0.0	0.0	0.0	1.58496250072	False
failure or error	0.0000000000	0.0	0.0	0.0	3.16992500144	False
error produces information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
error the last	0.0000000000	0.0	0.0	0.0	1.58496250072	False
last bit tells	0.0000000000	0.0	0.0	0.0	1.58496250072	False
number of tests	0.0000000000	0.0	0.0	0.0	3.16992500144	False
number of errors	0.0000000000	0.0	0.0	0.0	1.58496250072	False
output the information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
information that python	0.0000000000	0.0	0.0	0.0	1.58496250072	False
fail a test	0.0000000000	0.0	0.0	0.0	1.58496250072	False
add some information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
assert statement assert	0.0000000000	0.0	0.0	0.0	1.58496250072	False
nose and testing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
testing unit tests	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tests each test	0.0000000000	0.0	0.0	0.0	1.58496250072	False
test in nose	0.0000000000	0.0	0.0	0.0	3.16992500144	False
write a function	0.0000000000	0.0	0.0	0.0	1.58496250072	False
designing tests early	0.0000000000	0.0	0.0	0.0	1.58496250072	False
function the tests	0.0000000000	0.0	0.0	0.0	1.58496250072	False
tests treat functions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
black box regression	0.0000000000	0.0	0.0	0.0	1.58496250072	False
box regression testing	0.0000000000	0.0	0.0	0.0	1.58496250072	False
regression testing nose	0.0000000000	0.0	0.0	0.0	1.58496250072	False
testing nose makes	0.0000000000	0.0	0.0	0.0	1.58496250072	False
easy to run	0.0000000000	0.0	0.0	0.0	1.58496250072	False
find an error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
ways to mitigate	0.0000000000	0.0	0.0	0.0	1.58496250072	False
mitigate this pain	0.0000000000	0.0	0.0	0.0	1.58496250072	False
early ! test	0.0000000000	0.0	0.0	0.0	1.58496250072	False
test often find	0.0000000000	0.0	0.0	0.0	1.58496250072	False
find the first	0.0000000000	0.0	0.0	0.0	1.58496250072	False
head to make	0.0000000000	0.0	0.0	0.0	1.58496250072	False
code will work	0.0000000000	0.0	0.0	0.0	1.58496250072	False
read the error	0.0000000000	0.0	0.0	0.0	1.58496250072	False
code is correct	0.0000000000	0.0	0.0	0.0	1.58496250072	False
parts the functions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
game_summary and strip_tag_info	0.0000000000	0.0	0.0	0.0	1.58496250072	False
function that game	0.0000000000	0.0	0.0	0.0	1.58496250072	False
game summary calls	0.0000000000	0.0	0.0	0.0	1.58496250072	False
problem of recording	0.0000000000	0.0	0.0	0.0	1.58496250072	False
recording the moves	0.0000000000	0.0	0.0	0.0	1.58496250072	False
moves and boards	0.0000000000	0.0	0.0	0.0	1.58496250072	False
state are intertwined	0.0000000000	0.0	0.0	0.0	1.58496250072	False
component chunks chunk	0.0000000000	0.0	0.0	0.0	1.58496250072	False
parsing the input	0.0000000000	0.0	0.0	0.0	1.58496250072	False
done by get_move_lst	0.0000000000	0.0	0.0	0.0	1.58496250072	False
get_move_lst and get_move_str	0.0000000000	0.0	0.0	0.0	1.58496250072	False
individual move text	0.0000000000	0.0	0.0	0.0	1.58496250072	False
extract a bunch	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bit of information	0.0000000000	0.0	0.0	0.0	1.58496250072	False
bunch of functions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
solution other things	0.0000000000	0.0	0.0	0.0	1.58496250072	False
supposed to return	0.0000000000	0.0	0.0	0.0	1.58496250072	False
place a piece	0.0000000000	0.0	0.0	0.0	1.58496250072	False
piece could move	0.0000000000	0.0	0.0	0.0	1.58496250072	False
legally this code	0.0000000000	0.0	0.0	0.0	1.58496250072	False
comments and questions	0.0000000000	0.0	0.0	0.0	1.58496250072	False
assignment at office	0.0000000000	0.0	0.0	0.0	3.16992500144	False
tuesday that week	0.0000000000	0.0	0.0	0.0	3.16992500144	False
week the midterm	0.0000000000	0.0	0.0	0.0	3.16992500144	False
regular lecture room	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lecture room june	0.0000000000	0.0	0.0	0.0	3.16992500144	False
class who requires	0.0000000000	0.0	0.0	0.0	3.16992500144	False
requires a volunteer	0.0000000000	0.0	0.0	0.0	3.16992500144	False
disability by signing	0.0000000000	0.0	0.0	0.0	3.16992500144	False
posting your notes	0.0000000000	0.0	0.0	0.0	3.16992500144	False
make a significant	0.0000000000	0.0	0.0	0.0	3.16992500144	False
individual s capacity	0.0000000000	0.0	0.0	0.0	0.0	False
person to accessibility	0.0000000000	0.0	0.0	0.0	3.16992500144	False
huron st suite	0.0000000000	0.0	0.0	0.0	3.16992500144	False
notice the quality	0.0000000000	0.0	0.0	0.0	3.16992500144	False
improves through volunteering	0.0000000000	0.0	0.0	0.0	3.16992500144	False
receive a certificate	0.0000000000	0.0	0.0	0.0	3.16992500144	False
certificate of recognition	0.0000000000	0.0	0.0	0.0	3.16992500144	False
change an immutable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
things like ints	0.0000000000	0.0	0.0	0.0	3.16992500144	False
ints and strings	0.5370370370	0.0	0.0	2.99731543624	6.33985000288	False
takes a lot	0.0000000000	0.0	0.0	0.0	3.16992500144	False
things like images	0.0000000000	0.0	0.0	0.0	3.16992500144	False
object without keeping	0.0000000000	0.0	0.0	0.0	3.16992500144	False
keeping the original	0.0000000000	0.0	0.0	0.0	3.16992500144	False
making a big	0.0000000000	0.0	0.0	0.0	3.16992500144	False
tossing the rest	0.0000000000	0.0	0.0	0.0	3.16992500144	False
rest is wasteful	0.0000000000	0.0	0.0	0.0	3.16992500144	False
allowed to change	0.0000000000	0.0	0.0	0.0	3.16992500144	False
functions that change	0.0000000000	0.0	0.0	0.0	3.16992500144	False
ints are immutable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
aliasing let pic	0.0000000000	0.0	0.0	0.0	3.16992500144	False
sets the green	0.0000000000	0.0	0.0	0.0	3.16992500144	False
pics are mutable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
show a picture	0.0000000000	0.0	0.0	0.0	3.16992500144	False
aliasing and functions	0.0000000000	0.0	0.0	0.0	3.16992500144	False
calls a function	0.0000000000	0.0	0.0	0.0	3.16992500144	False
bunch of assignment	0.0000000000	0.0	0.0	0.0	3.16992500144	False
parameters are assigned	0.0000000000	0.0	0.0	0.0	3.16992500144	False
local variable refers	0.0000000000	0.0	0.0	0.0	3.16992500144	False
functions can change	0.0000000000	0.0	0.0	0.0	3.16992500144	False
change mutable objects	0.0000000000	0.0	0.0	0.0	3.16992500144	False
immutable ones june	0.0000000000	0.0	0.0	0.0	3.16992500144	False
slow in high-dimensional	0.0000000000	0.0	0.0	0.0	3.16992500144	False
high-dimensional spaces python	0.0000000000	0.0	0.0	0.0	3.16992500144	False
grouping similar items	0.0000000000	0.0	0.0	0.0	3.16992500144	False
i-1 because lists	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lists are indexed	0.0000000000	0.0	0.0	0.0	3.16992500144	False
element list named	0.0000000000	0.0	0.0	0.0	3.16992500144	False
list named list_name	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lists are mutable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
index into lists	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lists are heterogeneous	0.5272727273	0.0	0.0	4.99731543624	6.33985000288	False
lists themselves june	0.0000000000	0.0	0.0	0.0	3.16992500144	False
functions and methods	0.0000000000	0.0	0.0	0.0	3.16992500144	False
returns the length	0.0000000000	0.0	0.0	0.0	3.16992500144	False
return the min	0.0000000000	0.0	0.0	0.0	3.16992500144	False
min and max	0.5272727273	0.0	0.0	0.0	3.16992500144	False
returns the sum	0.0000000000	0.0	0.0	0.0	3.16992500144	False
sum of elements	0.0000000000	0.0	0.0	0.0	3.16992500144	False
numbered not defined	0.0000000000	0.0	0.0	0.0	3.16992500144	False
defined for lists	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lists of strings	0.0000000000	0.0	0.0	0.0	3.16992500144	False
adds the value	0.0000000000	0.0	0.0	0.0	3.16992500144	False
sorts the list	0.0000000000	0.0	0.0	0.0	3.16992500144	False
inserts the element	0.0000000000	0.0	0.0	0.0	3.16992500144	False
index specified remove	0.0000000000	0.0	0.0	0.0	3.16992500144	False
removes the first	0.0000000000	0.0	0.0	0.0	3.16992500144	False
instance of value	0.0000000000	0.0	0.0	0.0	3.16992500144	False
counts the number	0.0000000000	0.0	0.0	0.0	3.16992500144	False
instances of value	0.0000000000	0.0	0.0	0.0	3.16992500144	False
looping over lists	0.2636363636	0.0	0.0	5.99597315436	9.50977500433	False
loops for item	0.5272727273	0.0	0.0	0.0	3.16992500144	False
item in list	0.3493975904	0.0	0.0	6.99597315436	9.50977500433	False
item = list	0.3493975904	0.0	0.0	3.99731543624	6.33985000288	False
tricky with immutable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
objects for item	0.0000000000	0.0	0.0	0.0	3.16992500144	False
item is immutable	0.0000000000	0.0	0.0	0.0	3.16992500144	False
alter the list	0.3493975904	0.0	0.0	3.99731543624	6.33985000288	False
returns an ordered	0.3493975904	0.0	0.0	3.99731543624	6.33985000288	False
list of ints	0.2636363636	0.0	0.0	5.99597315436	9.50977500433	False
j-1 inclusive range	0.0000000000	0.0	0.0	0.0	3.16992500144	False
returns a list	0.0000000000	0.0	0.0	0.0	3.16992500144	False
ints so range	0.0000000000	0.0	0.0	0.0	3.16992500144	False
modify a list	0.0000000000	0.0	0.0	0.0	3.16992500144	False
element by element	0.0000000000	0.0	0.0	0.0	3.16992500144	False
makes a list	0.2636363636	0.0	0.0	5.99597315436	9.50977500433	False
beginning to j-1	0.0000000000	0.0	0.0	0.0	3.16992500144	False
worried about aliasing	0.0000000000	0.0	0.0	0.0	3.16992500144	False
make a tuple	0.0000000000	0.0	0.0	0.0	3.16992500144	False
items are referenced	0.0000000000	0.0	0.0	0.0	3.16992500144	False
referenced by tuple_name	0.0000000000	0.0	0.0	0.0	3.16992500144	False
single element tuples	0.0000000000	0.0	0.0	0.0	3.16992500144	False
strings revisted strings	0.0000000000	0.0	0.0	0.0	3.16992500144	False
tuples of individual	0.0000000000	0.0	0.0	0.0	3.16992500144	False
strings can reference	0.0000000000	0.0	0.0	0.0	3.16992500144	False
reference individual characters	0.0000000000	0.0	0.0	0.0	3.16992500144	False
characters by string	0.0000000000	0.0	0.0	0.0	3.16992500144	False
defined on strings	0.0000000000	0.0	0.0	0.0	3.16992500144	False
string methods revisted	0.0000000000	0.0	0.0	0.0	3.16992500144	False
index into strings	0.0000000000	0.0	0.0	0.0	3.16992500144	False
string methods find	0.0000000000	0.0	0.0	0.0	3.16992500144	False
give the index	0.0000000000	0.0	0.0	0.0	3.16992500144	False
matching the substring	0.0000000000	0.0	0.0	0.0	3.16992500144	False
character exists rfind	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lists because lists	0.0000000000	0.0	0.0	0.0	3.16992500144	False
lists of lists	0.0000000000	0.0	0.0	0.0	3.16992500144	False
represent a grid	0.0000000000	0.0	0.0	0.0	3.16992500144	False
grid or higher	0.0000000000	0.0	0.0	0.0	3.16992500144	False
higher dimenstional space	0.0000000000	0.0	0.0	0.0	3.16992500144	False
elements by list_name	0.0000000000	0.0	0.0	0.0	3.16992500144	False
item in list_name	0.0000000000	0.0	0.0	0.0	3.16992500144	False
item2 in item	0.0000000000	0.0	0.0	0.0	3.16992500144	False
computer programming	0.5471698113	0.0	0.00251616271483	0.996644295302	0.0	False
programming summer	0.5471698113	0.0	0.00323351368206	0.996644295302	0.0	False
marek janicki	0.5471698113	0.0	0.00323351368206	0.996644295302	2.0	False
administration office	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
office hours	0.3805774278	0.0	0.00323351368206	1.9966442953	4.0	False
hours held	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
thursday tutorials	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
website typo	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
info sheet	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
simple assignment	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
cdf machines	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
compared programs	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
accurate programs	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
last week	0.0000000000	0.0	0.0	0.0	2.0	False
vice versa	0.0000000000	0.0	0.000503232542965	0.0	1.0	False
returns false	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
truth tables	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
boolean expressions	0.0000000000	0.0	0.00194010820924	2.99798657718	2.0	False
true true	0.2365415987	0.0	0.0047762917872	3.99731543624	2.0	False
true false	0.1433868974	0.0	0.00608465148401	7.99530201342	4.0	False
false false	0.2365415987	0.0	0.0047762917872	4.9966442953	1.0	False
false true	0.1472081218	0.0	0.00573155014464	5.99597315436	4.0	False
boolean values	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
relational operators	0.0000000000	0.0	0.00286577507232	1.99798657718	3.0	False
comparison operators	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
return true	0.0000000000	0.0	0.00226361805425	2.99731543624	3.0	False
equality operator	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
boolean operators	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
arithmetic operators	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
legal expression	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
boolean false	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
avoid exploiting	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
short circuit	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
circuit evaluation	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
evaluation python	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
boolean expression	0.0000000000	0.0	0.0022817443065	5.99597315436	5.0	False
boolean representation	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
strange behaviour	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
behaviour exploiting	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
bad style	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
boolean variables	0.0000000000	0.0	0.00191051671488	0.0	1.0	False
variables recall	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
code adaptive	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
execute blocks	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
general form	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
expression recall	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
python statements	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
condition evaluates	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
code based	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
elif condition2	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
elif condition3	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
block python	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
python evalutates	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
style advice	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
complicated expressions	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
expressions simplify	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
double negatives	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
native functions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
call functions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
reuse bits	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
parse information	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
human mind	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
function names	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
print recall	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
functions end	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
return statement	0.0000000000	0.0	0.00286577507232	5.99798657718	3.0	False
keyword return	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
function returns	0.0000000000	0.0	0.0022817443065	1.99798657718	3.0	False
print statement	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
statement print	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
print takes	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
expressions separated	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
multiple function	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
function calls	0.0000000000	0.0	0.000565904513563	0.0	0.0	False
functions calling	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
local variables	0.1826771654	0.0	0.00452723610851	11.9946308725	7.0	False
python choose	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
choose variables	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
global variables	0.0000000000	0.0	0.00194010820924	5.99798657718	2.0	False
defined inside	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
local variable	0.0000000000	0.0	0.00169771354069	13.9926174497	9.0	False
global variable	0.0000000000	0.0	0.000955258357439	7.99731543624	4.0	False
variables defined	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
enclosing function	0.0000000000	0.0	0.000955258357439	0.0	2.0	False
built-in variables	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
local namespace	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
enclosing functions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
global namespace	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
style conventions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
call variables	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
variables exploiting	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
makes code	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
designing functions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
choose parameters	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
global parameters	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
return functions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
return information	0.0000000000	0.0	0.000565904513563	0.0	1.0	False
function documentation	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
documentation recall	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
built-in function	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
first line	0.0000000000	0.0	0.00286577507232	3.99798657718	3.0	False
docstring short	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
documentation string	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
string python	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
python saves	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
blank line	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
instant sanity	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
sanity check	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
makes portability	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
updating easier	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
good chunking	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
good docstrings	0.2447257384	0.0	0.0114631002893	7.99194630872	9.0	False
docstrings a	0.0000000000	0.0	0.0	0.0	1.0	False
a sunset	0.0000000000	0.0	0.0	7.99731543624	4.0	False
terrible docstrings	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
function expects	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
docstrings describes	0.0000000000	0.0	0.00286577507232	3.99798657718	0.0	False
function works	0.0000000000	0.0	0.0022817443065	1.99798657718	2.0	False
unnecessary information	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
function makes	0.0000000000	0.0	0.00191051671488	0.0	0.0	False
docstrings makes	0.0000000000	0.0	0.00191051671488	0.0	0.0	False
parameter clear	0.0000000000	0.0	0.00286577507232	2.99798657718	3.0	False
picture pic	0.2917505030	0.0	0.0047762917872	5.99597315436	5.0	False
average amount	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
picture pic.	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
docstrings make	0.0000000000	0.0	0.000955258357439	2.99798657718	0.0	False
explicitly state	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
def decrease_red	0.0000000000	0.0	0.0	0.0	1.0	False
int percent	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
percent percent	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
grammatically correct	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
descriptions takes	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
take picture	0.0000000000	0.0	0.0	0.0	0.0	False
works makes	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
boolean docstrings	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
docstrings def	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
true iff	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
iff int	0.0000000000	0.0	0.00191051671488	0.0	1.0	False
iff iff	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
iff stands	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
boolean functions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
return false	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
returning true	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
docstrings docstrings	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
include definitions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
square root	0.0000000000	0.0	0.000503232542965	0.0	1.0	False
janicki june	0.0000000000	0.0	0.00194010820924	0.997986577181	0.0	False
administration questions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
memory model	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
file posted	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
lectures page	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
announcements june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
non-prime factors	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
acceptable answer	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
answer june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
number manipulation	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
logic manipulation	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
strings june	0.0000000000	0.0	0.00194010820924	1.99798657718	3.0	False
strings sequences	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
types str	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
roman alphabet	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
symbols unicode	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
accented letters	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
chinese characters	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
double quotes	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
quotes quote	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
quote type	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
string operations	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
operations strings	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
multiplication operator	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
operator functions	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
compare strings	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
span multiple	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
multiple lines	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
 june	0.0000000000	0.0	0.0	0.0	0.0	False
escape characters	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
characters denoted	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
special character	0.0000000000	0.0	0.000955258357439	0.0	2.0	False
single quote	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
double quote	0.0000000000	0.0	0.000955258357439	0.0	2.0	False
string june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
converting types	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
string print	0.0000000000	0.0	0.00286577507232	5.99798657718	3.0	False
mixed types	0.0000000000	0.0	0.000760581435501	0.0	0.0	False
awkward print	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
weight june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
string formatting	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
special characters	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
tells python	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
decimal places	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
places june	0.0000000000	0.0	0.000955258357439	0.0	0.0	False
multiple variables	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
parentheses separated	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
commas print	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
user input	0.0000000000	0.0	0.001521162871	0.0	2.0	False
giving input	0.0000000000	0.0	0.000760581435501	0.0	1.0	False
code inefficient	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
user-friendly python	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
converted june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
first june	0.0000000000	0.0	0.00194010820924	1.99798657718	3.0	False
related functions	0.0000000000	0.0	0.00191051671488	0.0	2.0	False
file modules	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
variables june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
function definitions	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
prefix june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
import things	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
module_name import	0.0000000000	0.0	0.00191051671488	0.0	1.0	False
import fn_name1	0.0000000000	0.0	0.00191051671488	0.0	1.0	False
stays june	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
similar thing	0.0000000000	0.0	0.000955258357439	0.0	1.0	False
